TimeResultsWereReceived	MD5HashOfParticipantsIPAddress	ControllerName	ItemNumber	ElementNumber	Type	Group	WordNumber	Word	Alternative	WordOn	Correct	ReadingTimeToFirstAnswer	Sentence	TotalTimeToCorrectAnswer
1586864104	0	Maze	99	0	filler	72	3	reptiles	exporter	1	yes	2009	Dinosaurs ate other reptiles during the stone age.	2009
1586864104	0	Maze	99	0	filler	72	4	during	minute	0	yes	1879	Dinosaurs ate other reptiles during the stone age.	1879
1586864104	0	Maze	99	0	filler	72	5	the	guys	0	yes	856	Dinosaurs ate other reptiles during the stone age.	856
1586864104	0	Maze	99	0	filler	72	6	stone	wants	0	no	1704	Dinosaurs ate other reptiles during the stone age.	None
1586864104	0	Maze	99	0	filler	72	7	age.	dad.	0	no	None	Dinosaurs ate other reptiles during the stone age.	None
1586864104	0	Maze	84	0	filler	57	0	The	x-x-x	0	yes	1662	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	1662
1586864104	0	Maze	84	0	filler	57	1	gangster	rejoining	0	yes	1857	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	1857
1586864104	0	Maze	84	0	filler	57	2	who	lack	1	yes	1967	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	1967
1586864104	0	Maze	84	0	filler	57	3	the	how	1	yes	1306	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	1306
1586864104	0	Maze	84	0	filler	57	4	detective	arbitrary	0	yes	1233	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	1233
1586864104	0	Maze	84	0	filler	57	5	at	far	1	yes	2215	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	2215
1586864104	0	Maze	84	0	filler	57	6	the	came	0	yes	927	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	927
1586864104	0	Maze	84	0	filler	57	7	club	held	1	yes	1909	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	1909
1586864104	0	Maze	84	0	filler	57	8	followed	economic	1	yes	1563	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	1563
1586864104	0	Maze	84	0	filler	57	9	implicated	contracted	1	no	3150	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	None
1586864104	0	Maze	84	0	filler	57	10	the	park	1	no	None	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	None
1586864104	0	Maze	84	0	filler	57	11	waitress	realizes	0	no	None	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	None
1586864104	0	Maze	84	0	filler	57	12	because	animals	1	no	None	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	None
1586864104	0	Maze	84	0	filler	57	13	the	read	1	no	None	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	None
1586864104	0	Maze	84	0	filler	57	14	police	except	1	no	None	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	None
1586864104	0	Maze	84	0	filler	57	15	suspected	religions	0	no	None	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	None
1586864104	0	Maze	84	0	filler	57	16	he	bed	1	no	None	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	None
1586864104	0	Maze	84	0	filler	57	17	had	case	1	no	None	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	None
1586864104	0	Maze	84	0	filler	57	18	murdered	displays	0	no	None	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	None
1586864104	0	Maze	84	0	filler	57	19	the	size	0	no	None	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	None
1586864104	0	Maze	84	0	filler	57	20	shopkeeper.	furthering.	0	no	None	The gangster who the detective at the club followed implicated the waitress because the police suspected he had murdered the shopkeeper.	None
1586864104	0	Maze	29	0	critical_g	11	0	The	x-x-x	0	yes	957	The statement that the senator who the diplomat opposed was winning really made him angry.	957
1586864104	0	Maze	29	0	critical_g	11	1	statement	endorses	0	yes	1623	The statement that the senator who the diplomat opposed was winning really made him angry.	1623
1586864104	0	Maze	29	0	critical_g	11	2	that	air	1	yes	928	The statement that the senator who the diplomat opposed was winning really made him angry.	928
1586864104	0	Maze	29	0	critical_g	11	3	the	guys	0	yes	1499	The statement that the senator who the diplomat opposed was winning really made him angry.	1499
1586864104	0	Maze	29	0	critical_g	11	4	senator	confirm	1	yes	1714	The statement that the senator who the diplomat opposed was winning really made him angry.	1714
1586864104	0	Maze	29	0	critical_g	11	5	who	ass	0	yes	1427	The statement that the senator who the diplomat opposed was winning really made him angry.	1427
1586864104	0	Maze	29	0	critical_g	11	6	the	ways	0	yes	798	The statement that the senator who the diplomat opposed was winning really made him angry.	798
1586864104	0	Maze	29	0	critical_g	11	7	diplomat	rewarded	1	yes	2275	The statement that the senator who the diplomat opposed was winning really made him angry.	2275
1586864104	0	Maze	29	0	critical_g	11	8	opposed	masters	1	yes	1419	The statement that the senator who the diplomat opposed was winning really made him angry.	1419
1586864104	0	Maze	29	0	critical_g	11	9	was	bus	0	yes	857	The statement that the senator who the diplomat opposed was winning really made him angry.	857
1586864104	0	Maze	29	0	critical_g	11	10	winning	century	0	yes	1805	The statement that the senator who the diplomat opposed was winning really made him angry.	1805
1586864104	0	Maze	29	0	critical_g	11	11	really	happen	1	yes	1308	The statement that the senator who the diplomat opposed was winning really made him angry.	1308
1586864104	0	Maze	29	0	critical_g	11	12	made	web	1	yes	1104	The statement that the senator who the diplomat opposed was winning really made him angry.	1104
1586864104	0	Maze	29	0	critical_g	11	13	him	wall	1	yes	909	The statement that the senator who the diplomat opposed was winning really made him angry.	909
1586864104	0	Maze	29	0	critical_g	11	14	angry.	drama.	1	yes	1324	The statement that the senator who the diplomat opposed was winning really made him angry.	1324
1586864104	0	Maze	60	0	filler	33	0	After	x-x-x	0	yes	1531	After the argument%2C the husband ignored his wife.	1531
1586864104	0	Maze	60	0	filler	33	1	the	plus	0	no	1744	After the argument%2C the husband ignored his wife.	None
1586864104	0	Maze	60	0	filler	33	2	argument%2C	suggests%2C	1	no	None	After the argument%2C the husband ignored his wife.	None
1586864104	0	Maze	60	0	filler	33	3	the	cent	1	no	None	After the argument%2C the husband ignored his wife.	None
1586864104	0	Maze	60	0	filler	33	4	husband	without	1	no	None	After the argument%2C the husband ignored his wife.	None
1586864104	0	Maze	60	0	filler	33	5	ignored	harmony	1	no	None	After the argument%2C the husband ignored his wife.	None
1586864104	0	Maze	60	0	filler	33	6	his	seen	0	no	None	After the argument%2C the husband ignored his wife.	None
1586864104	0	Maze	60	0	filler	33	7	wife.	here.	1	no	None	After the argument%2C the husband ignored his wife.	None
1586864104	0	Maze	48	0	filler	21	0	The	x-x-x	0	yes	530	The mathematician at the banquet baffled the philosopher although she rarely needed anyone else's help.	530
1586864104	0	Maze	48	0	filler	21	1	mathematician	rebelling	1	yes	1418	The mathematician at the banquet baffled the philosopher although she rarely needed anyone else's help.	1418
1586864104	0	Maze	48	0	filler	21	2	at	trip	0	no	2889	The mathematician at the banquet baffled the philosopher although she rarely needed anyone else's help.	None
1586864104	0	Maze	48	0	filler	21	3	the	lot	1	no	None	The mathematician at the banquet baffled the philosopher although she rarely needed anyone else's help.	None
1586864104	0	Maze	48	0	filler	21	4	banquet	corpses	1	no	None	The mathematician at the banquet baffled the philosopher although she rarely needed anyone else's help.	None
1586864104	0	Maze	48	0	filler	21	5	baffled	audible	1	no	None	The mathematician at the banquet baffled the philosopher although she rarely needed anyone else's help.	None
1586864104	0	Maze	48	0	filler	21	6	the	kept	1	no	None	The mathematician at the banquet baffled the philosopher although she rarely needed anyone else's help.	None
1586864104	0	Maze	48	0	filler	21	7	philosopher	inspections	1	no	None	The mathematician at the banquet baffled the philosopher although she rarely needed anyone else's help.	None
1586864104	0	Maze	48	0	filler	21	8	although	appeared	1	no	None	The mathematician at the banquet baffled the philosopher although she rarely needed anyone else's help.	None
1586864104	0	Maze	48	0	filler	21	9	she	card	0	no	None	The mathematician at the banquet baffled the philosopher although she rarely needed anyone else's help.	None
1586864104	0	Maze	48	0	filler	21	10	rarely	branch	1	no	None	The mathematician at the banquet baffled the philosopher although she rarely needed anyone else's help.	None
1586864104	0	Maze	48	0	filler	21	11	needed	moving	0	no	None	The mathematician at the banquet baffled the philosopher although she rarely needed anyone else's help.	None
1586864104	0	Maze	48	0	filler	21	12	anyone	happen	0	no	None	The mathematician at the banquet baffled the philosopher although she rarely needed anyone else's help.	None
1586864104	0	Maze	48	0	filler	21	13	else's	polish	0	no	None	The mathematician at the banquet baffled the philosopher although she rarely needed anyone else's help.	None
1586864104	0	Maze	48	0	filler	21	14	help.	oh.	1	no	None	The mathematician at the banquet baffled the philosopher although she rarely needed anyone else's help.	None
1586864104	0	Maze	53	0	filler	26	0	The	x-x-x	0	yes	509	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	509
1586864104	0	Maze	53	0	filler	26	1	firemen	originate	1	yes	1562	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	1562
1586864104	0	Maze	53	0	filler	26	2	at	war	0	yes	960	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	960
1586864104	0	Maze	53	0	filler	26	3	the	sure	1	yes	1266	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	1266
1586864104	0	Maze	53	0	filler	26	4	scene	among	0	yes	1420	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	1420
1586864104	0	Maze	53	0	filler	26	5	apprehended	outsourcing	0	yes	2410	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	2410
1586864104	0	Maze	53	0	filler	26	6	the	cent	0	yes	1143	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	1143
1586864104	0	Maze	53	0	filler	26	7	arsonist	deviance	0	yes	3461	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	3461
1586864104	0	Maze	53	0	filler	26	8	because	anymore	0	yes	1417	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	1417
1586864104	0	Maze	53	0	filler	26	9	there	mouth	1	yes	960	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	960
1586864104	0	Maze	53	0	filler	26	10	was	fun	0	yes	736	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	736
1586864104	0	Maze	53	0	filler	26	11	a	us	0	yes	1234	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	1234
1586864104	0	Maze	53	0	filler	26	12	great	enter	0	yes	1154	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	1154
1586864104	0	Maze	53	0	filler	26	13	deal	laws	0	yes	2478	The firemen at the scene apprehended the arsonist because there was a great deal of evidence pointing to his guilt.	2478
